Instance,No_In_Sequence,Class,Joint_1_x,Joint_1_y,Joint_1_z,Joint_2_x,Joint_2_y,Joint_2_z,Joint_3_x,Joint_3_y,Joint_3_z,Joint_4_x,Joint_4_y,Joint_4_z,Joint_5_x,Joint_5_y,Joint_5_z,Joint_6_x,Joint_6_y,Joint_6_z,Joint_7_x,Joint_7_y,Joint_7_z,Joint_8_x,Joint_8_y,Joint_8_z,Joint_9_x,Joint_9_y,Joint_9_z,Joint_10_x,Joint_10_y,Joint_10_z,Joint_11_x,Joint_11_y,Joint_11_z,Joint_12_x,Joint_12_y,Joint_12_z,Joint_13_x,Joint_13_y,Joint_13_z,Joint_14_x,Joint_14_y,Joint_14_z,Joint_15_x,Joint_15_y,Joint_15_z,Joint_16_x,Joint_16_y,Joint_16_z,Joint_17_x,Joint_17_y,Joint_17_z
48,17,0,17,316,119.0,15,27,10.0,11,7,5.0,8,24,1.0,6,3,3.0,19,40,6.0,12,6,19.0,60,57,18.0,53,10,24.0,89,67,70.0,89,24,18.0,89,39,9.0,88,15,19.0,147,16,12.0,147,6,24.0,214,9,19.0,186,35,31.0
48,18,0,0,326,142.0,239,338,31.0,9,14,25.0,11,26,24.0,11,7,21.0,39,44,16.0,29,7,42.0,78,51,18.0,70,5,46.0,99,40,29.0,110,11,43.0,108,38,33.0,107,12,40.0,168,23,35.0,161,11,42.0,228,18,45.0,210,15,37.0
48,19,0,20,330,119.0,219,342,5.0,7,7,3.0,4,21,3.0,5,1,4.0,23,38,6.0,12,1,15.0,64,42,6.0,51,8,19.0,82,31,5.0,89,8,16.0,88,32,5.0,83,8,15.0,148,23,11.0,142,14,8.0,208,23,19.0,203,20,13.0
48,20,0,30,341,121.0,30,353,7.0,28,353,7.0,6,22,9.0,6,2,9.0,20,38,4.0,11,5,6.0,57,44,8.0,49,12,14.0,73,33,0.0,85,11,1.0,80,30,3.0,77,4,12.0,137,28,10.0,137,7,3.0,198,34,19.0,193,15,1.0
48,21,0,34,353,132.0,205,365,21.0,13,7,17.0,6,22,7.0,5,3,5.0,19,40,2.0,12,4,10.0,55,48,2.0,49,15,17.0,78,40,1.0,87,18,14.0,76,34,5.0,74,5,14.0,129,26,14.0,136,3,11.0,183,39,27.0,189,4,9.0
48,22,0,110,307,148.0,129,319,36.0,85,48,7.0,78,29,2.0,78,48,7.0,56,14,4.0,59,58,21.0,19,1,4.0,23,72,25.0,11,2,7.0,8,72,10.0,4,21,20.0,0,49,24.0,53,27,16.0,60,51,25.0,93,21,28.0,114,50,27.0
48,23,0,41,356,145.0,8,25,19.0,2,1,0.0,4,19,7.0,4,1,1.0,15,30,1.0,14,12,9.0,48,44,2.0,48,24,8.0,76,49,5.0,75,22,12.0,73,24,6.0,70,4,18.0,122,18,6.0,126,3,20.0,170,14,15.0,180,1,22.0
48,24,0,110,311,155.0,74,20,13.0,74,40,8.0,69,25,8.0,69,42,7.0,49,15,6.0,51,56,8.0,18,4,4.0,18,68,9.0,9,1,1.0,5,64,3.0,5,24,7.0,3,51,19.0,57,29,6.0,57,49,25.0,100,36,12.0,110,46,30.0
48,25,0,53,352,156.0,9,25,32.0,11,0,25.0,5,19,24.0,6,2,17.0,13,27,1.0,11,11,9.0,46,34,1.0,43,23,0.0,73,36,9.0,67,19,9.0,71,16,2.0,69,8,14.0,117,11,3.0,114,8,14.0,158,3,2.0,159,8,25.0
48,26,0,118,315,176.0,70,8,6.0,75,28,10.0,66,14,5.0,68,30,6.0,49,7,8.0,52,44,1.0,16,2,3.0,21,57,11.0,10,2,2.0,4,55,13.0,1,18,14.0,1,41,31.0,48,24,14.0,43,43,16.0,93,33,13.0,81,48,31.0
48,27,0,118,311,181.0,62,12,2.0,71,29,6.0,64,15,2.0,66,30,3.0,47,9,2.0,50,46,2.0,16,3,0.0,20,57,6.0,6,2,2.0,7,57,12.0,4,22,13.0,2,43,16.0,47,28,11.0,41,40,4.0,91,38,20.0,83,45,19.0
48,28,0,60,319,184.0,0,2,1.0,58,331,55.0,2,4,3.0,4,19,3.0,14,1,4.0,13,35,1.0,42,8,0.0,41,45,3.0,63,9,0.0,66,45,3.0,62,11,8.0,64,32,5.0,105,19,14.0,103,26,13.0,149,30,14.0,140,25,19.0
48,29,0,63,320,187.0,1,1,1.0,2,17,3.0,1,2,0.0,2,15,1.0,14,0,5.0,16,30,1.0,43,10,4.0,41,39,4.0,63,15,3.0,67,38,3.0,63,7,7.0,63,27,5.0,102,13,7.0,102,22,7.0,145,28,13.0,140,20,7.0
48,30,0,66,319,190.0,1,1,0.0,30,13,2.0,2,2,1.0,2,14,1.0,10,1,6.0,14,27,3.0,38,9,5.0,41,29,5.0,60,13,5.0,59,29,6.0,62,5,6.0,61,22,7.0,96,1,5.0,100,21,6.0,128,20,12.0,133,22,16.0
48,31,0,71,314,189.0,2,0,1.0,4,3,2.0,5,4,4.0,5,13,7.0,6,4,4.0,8,22,1.0,32,3,4.0,32,24,3.0,56,9,4.0,55,9,4.0,55,7,4.0,55,23,5.0,88,5,2.0,94,23,2.0,120,8,1.0,129,24,5.0
48,32,0,71,304,188.0,2,1,1.0,0,4,5.0,4,7,5.0,5,12,6.0,11,8,0.0,10,22,1.0,36,3,3.0,33,18,3.0,57,3,5.0,9,1,4.0,58,8,1.0,56,20,1.0,92,0,1.0,93,28,0.0,128,0,1.0,130,34,1.0
48,33,0,69,296,183.0,2,4,0.0,0,1,0.0,0,9,5.0,124,41,4.0,14,11,6.0,14,17,7.0,40,8,0.0,49,12,1.0,59,4,1.0,60,3,1.0,60,10,1.0,58,22,4.0,94,8,2.0,94,32,9.0,126,12,18.0,131,42,4.0
48,50,0,163,199,157.0,0,0,0.0,8,6,25.0,7,5,16.0,3,8,1.0,16,8,23.0,5,20,21.0,25,9,39.0,23,10,39.0,9,7,27.0,8,9,26.0,161,209,27.0,6,8,8.0,22,59,5.0,7,0,22.0,40,57,6.0,7,7,13.0
49,3,0,4,-9,128.0,235,3,11.0,2,3,3.0,159,208,28.0,163,206,19.0,137,225,53.0,137,224,53.0,181,215,10.0,154,192,50.0,166,215,9.0,167,215,7.0,162,186,33.0,170,193,15.0,139,226,51.0,138,265,29.0,199,265,23.0,189,255,5.0
49,5,1,69,328,190.0,2,3,3.0,3,3,1.0,1,5,8.0,3,9,1.0,20,7,21.0,12,20,1.0,44,11,23.0,37,28,8.0,66,15,8.0,58,25,8.0,61,2,2.0,60,18,5.0,98,7,0.0,96,17,3.0,132,6,3.0,116,38,18.0
49,6,1,61,340,182.0,3,3,0.0,3,3,1.0,2,9,4.0,1,7,2.0,19,16,2.0,18,17,3.0,41,25,3.0,45,26,5.0,59,31,20.0,69,26,4.0,68,8,2.0,68,11,2.0,103,2,1.0,104,0,2.0,138,5,2.0,144,9,2.0
49,7,1,59,339,181.0,4,3,0.0,3,3,1.0,4,11,3.0,2,6,7.0,17,19,3.0,17,14,4.0,42,28,3.0,46,22,3.0,65,33,16.0,70,21,1.0,69,14,0.0,69,6,1.0,109,10,2.0,108,4,5.0,137,0,0.0,151,13,13.0
49,8,1,55,338,177.0,4,3,0.0,3,3,3.0,5,11,2.0,2,5,5.0,17,23,3.0,19,13,5.0,46,31,4.0,49,22,7.0,71,36,6.0,73,19,4.0,72,19,1.0,74,4,2.0,112,23,2.0,115,6,12.0,144,11,9.0,155,15,8.0
49,9,1,50,336,168.0,4,3,3.0,3,3,0.0,5,12,2.0,1,5,9.0,18,26,3.0,21,11,12.0,47,37,1.0,47,18,12.0,74,41,5.0,68,19,4.0,73,23,5.0,75,1,1.0,116,28,11.0,119,8,5.0,148,26,12.0,159,17,3.0
49,10,1,47,334,159.0,4,3,2.0,3,3,6.0,6,13,2.0,2,2,4.0,17,29,3.0,23,9,17.0,48,41,1.0,45,16,13.0,76,46,5.0,61,19,2.0,78,25,14.0,80,2,1.0,119,28,13.0,122,11,4.0,167,35,7.0,164,19,7.0
49,11,1,45,334,155.0,5,3,1.0,3,3,2.0,7,14,4.0,4,7,11.0,17,33,8.0,22,8,6.0,49,44,9.0,47,16,7.0,79,48,1.0,65,19,0.0,80,26,11.0,81,2,1.0,124,29,15.0,125,10,3.0,174,34,22.0,166,20,8.0
49,12,1,39,334,146.0,5,4,1.0,4,2,3.0,8,17,3.0,6,4,5.0,18,36,2.0,24,6,8.0,52,45,8.0,53,13,9.0,82,43,5.0,78,18,5.0,83,26,12.0,85,0,6.0,132,28,19.0,133,4,10.0,183,34,18.0,164,18,6.0
49,13,1,32,332,134.0,5,4,4.0,4,2,3.0,8,18,5.0,7,4,1.0,18,36,11.0,23,2,8.0,52,46,17.0,56,10,13.0,78,30,23.0,86,13,16.0,87,24,22.0,86,2,3.0,140,30,13.0,134,6,4.0,191,36,6.0,168,18,1.0
49,14,1,28,325,127.0,5,4,2.0,4,1,0.0,8,18,4.0,3,2,2.0,16,38,9.0,23,1,7.0,49,46,17.0,56,3,7.0,74,24,23.0,82,5,9.0,87,28,15.0,86,1,3.0,142,35,6.0,135,6,6.0,195,43,5.0,187,11,4.0
49,15,1,27,316,130.0,5,3,5.0,4,0,1.0,9,18,9.0,3,1,2.0,14,40,14.0,24,5,5.0,52,44,21.0,57,3,0.0,75,23,26.0,81,2,8.0,87,32,16.0,87,6,15.0,141,41,9.0,140,3,12.0,196,52,5.0,197,1,10.0
49,16,1,27,300,143.0,6,3,16.0,6,0,7.0,10,20,25.0,10,20,25.0,13,43,34.0,23,10,4.0,50,50,40.0,56,9,13.0,80,30,41.0,78,27,37.0,89,40,33.0,89,13,34.0,143,52,25.0,146,13,29.0,195,67,21.0,202,13,37.0
49,17,1,24,285,128.0,5,3,2.0,3,1,1.0,11,17,10.0,11,17,10.0,9,42,21.0,25,10,1.0,48,55,28.0,60,7,3.0,82,45,28.0,94,3,11.0,91,33,21.0,93,12,6.0,142,40,19.0,149,16,14.0,184,74,12.0,206,27,24.0
49,18,1,20,271,125.0,6,3,4.0,7,1,1.0,12,18,11.0,12,18,11.0,9,45,21.0,19,12,4.0,47,61,25.0,60,4,6.0,84,56,28.0,90,10,15.0,87,35,21.0,86,15,7.0,140,23,21.0,133,1,54.0,208,40,20.0,187,53,17.0
49,19,1,17,258,125.0,7,2,3.0,5,4,5.0,12,17,11.0,12,17,11.0,8,42,23.0,23,13,9.0,47,60,27.0,66,4,3.0,86,57,30.0,85,16,4.0,90,34,28.0,91,16,12.0,144,8,26.0,153,35,21.0,206,12,3.0,210,53,21.0
49,20,1,17,241,124.0,7,2,7.0,7,2,7.0,13,16,15.0,13,16,15.0,7,40,27.0,15,20,16.0,50,51,32.0,65,7,3.0,90,46,34.0,88,11,4.0,95,33,29.0,95,21,21.0,153,12,25.0,153,41,16.0,215,2,35.0,208,68,22.0
49,21,1,11,224,111.0,8,1,2.0,6,6,7.0,10,13,7.0,4,2,4.0,10,37,19.0,13,22,8.0,54,35,20.0,58,16,9.0,95,23,16.0,99,5,7.0,98,28,20.0,96,22,15.0,160,11,21.0,154,28,21.0,223,11,20.0,207,72,4.0
49,22,1,6,205,107.0,6,2,3.0,6,3,4.0,6,12,4.0,1,0,2.0,8,33,18.0,8,30,17.0,52,24,21.0,49,30,24.0,95,1,27.0,94,3,20.0,94,33,19.0,90,27,23.0,161,20,22.0,157,20,22.0,228,30,19.0,198,51,16.0
49,23,1,3,193,104.0,3,2,0.0,3,5,1.0,3,13,12.0,8,30,19.0,8,29,19.0,9,34,16.0,52,13,23.0,48,20,21.0,89,15,19.0,90,14,20.0,89,34,16.0,90,32,16.0,164,28,16.0,156,1,2.0,231,41,15.0,227,22,13.0
49,24,1,1,176,96.0,1,1,1.0,1,0,0.0,1,5,0.0,12,24,12.0,12,23,11.0,12,29,8.0,54,4,15.0,50,6,15.0,88,27,9.0,76,13,13.0,84,32,8.0,86,34,6.0,169,38,8.0,159,4,4.0,234,58,13.0,223,16,4.0
49,25,1,0,153,88.0,0,0,9.0,0,0,0.0,0,11,9.0,1,0,18.0,16,25,0.0,16,30,2.0,61,8,7.0,55,7,5.0,94,19,3.0,91,18,5.0,95,33,2.0,94,35,2.0,165,37,0.0,162,14,12.0,230,75,3.0,229,10,9.0
49,26,1,0,140,88.0,8,2,20.0,0,9,0.0,0,13,0.0,5,8,35.0,16,23,0.0,12,28,2.0,58,10,5.0,54,16,5.0,97,10,2.0,84,2,5.0,99,27,0.0,96,39,2.0,163,14,7.0,161,17,4.0,215,63,6.0,228,2,9.0
49,27,1,1,124,117.0,0,2,1.0,1,0,3.0,1,6,25.0,4,7,3.0,10,20,25.0,27,40,25.0,57,14,34.0,62,41,21.0,97,1,6.0,96,3,28.0,99,17,27.0,102,40,23.0,155,13,27.0,188,25,27.0,214,21,21.0,216,20,20.0
49,28,1,0,109,95.0,0,3,5.0,0,0,0.0,1,15,5.0,2,8,9.0,13,21,0.0,35,40,3.0,53,17,10.0,65,41,7.0,97,3,6.0,0,8,7.0,92,16,10.0,100,40,7.0,154,20,3.0,164,30,9.0,219,13,39.0,222,33,2.0
49,29,1,0,96,96.0,0,1,0.0,0,106,34.0,1,5,13.0,2,4,13.0,19,12,1.0,33,30,3.0,56,5,6.0,61,35,8.0,103,7,0.0,99,2,8.0,104,6,8.0,104,34,5.0,174,20,2.0,166,32,7.0,226,36,46.0,222,43,0.0
49,30,1,1,71,108.0,0,4,1.0,1,1,1.0,1,11,0.0,7,5,1.0,20,14,11.0,32,42,0.0,64,11,18.0,72,37,4.0,105,5,16.0,105,60,53.0,102,17,13.0,107,44,2.0,170,8,8.0,161,39,1.0,225,14,8.0,217,62,29.0
49,31,1,0,51,101.0,0,2,6.0,0,16,0.0,1,5,6.0,0,5,0.0,19,12,1.0,33,46,8.0,64,1,6.0,65,35,3.0,106,17,0.0,104,10,4.0,92,20,0.0,99,42,10.0,163,1,1.0,155,26,13.0,221,7,6.0,198,51,3.0
49,32,1,0,37,18.0,12,8,84.0,0,13,84.0,0,3,0.0,3,44,0.0,19,7,82.0,33,48,100.0,64,14,84.0,69,56,105.0,99,30,84.0,107,50,105.0,92,15,84.0,97,41,92.0,160,10,87.0,155,18,86.0,218,20,77.0,214,26,72.0
49,33,1,0,23,123.0,0,0,2.0,0,15,0.0,3,3,2.0,3,23,0.0,20,4,16.0,34,48,7.0,59,16,16.0,70,58,3.0,80,34,1.0,107,54,4.0,89,15,14.0,95,41,6.0,156,19,20.0,152,11,16.0,211,31,28.0,204,4,2.0
49,34,1,11,10,122.0,0,1,11.0,61,22,1.0,4,5,0.0,3,23,0.0,14,4,0.0,28,45,3.0,54,13,1.0,64,55,11.0,83,17,1.0,101,50,6.0,85,12,16.0,94,38,4.0,150,16,13.0,148,15,11.0,200,37,27.0,200,5,11.0
49,35,1,10,3,130.0,1,1,9.0,10,26,0.0,0,3,0.0,0,22,0.0,17,1,0.0,33,39,1.0,60,13,5.0,70,43,7.0,67,15,8.0,100,38,0.0,93,3,0.0,94,29,9.0,146,9,7.0,145,12,10.0,185,19,12.0,194,2,9.0
49,37,1,40,13,118.0,0,1,31.0,0,4,29.0,20,25,10.0,6,1,34.0,4,1,0.0,5,1,28.0,46,24,5.0,40,23,7.0,66,7,5.0,40,25,11.0,63,13,0.0,60,6,0.0,113,12,0.0,112,23,0.0,167,13,0.0,167,19,4.0
49,38,1,159,199,170.0,4,0,12.0,0,0,0.0,0,3,2.0,1,0,1.0,18,17,11.0,18,15,11.0,26,4,52.0,12,58,25.0,11,7,35.0,11,7,35.0,0,16,5.0,11,8,22.0,18,60,9.0,16,57,15.0,72,207,56.0,34,52,44.0
49,45,1,163,200,159.0,0,2,2.0,7,6,23.0,4,2,8.0,3,29,5.0,18,10,21.0,8,20,20.0,29,9,41.0,15,13,27.0,9,6,28.0,7,4,22.0,161,210,29.0,19,54,22.0,1,17,13.0,22,61,4.0,17,46,29.0,4,4,9.0
49,80,1,164,200,153.0,1,1,5.0,6,6,18.0,1,2,1.0,18,17,29.0,19,7,27.0,23,14,29.0,27,6,35.0,17,57,7.0,7,6,21.0,8,6,23.0,2,28,10.0,5,16,22.0,2,17,18.0,22,56,2.0,16,46,22.0,17,46,23.0
49,81,1,170,205,136.0,69,217,21.0,0,1,1.0,11,1,27.0,16,5,33.0,11,22,39.0,11,18,37.0,15,2,18.0,0,10,4.0,0,1,1.0,0,1,1.0,8,22,34.0,0,48,27.0,15,80,45.0,7,10,26.0,69,217,21.0,15,8,40.0
50,5,1,19,50,121.0,2,4,2.0,6,3,0.0,2,5,3.0,12,17,0.0,26,4,10.0,6,43,0.0,54,3,16.0,35,61,2.0,74,17,12.0,68,62,2.0,84,24,2.0,76,49,0.0,136,35,6.0,140,39,105.0,188,43,6.0,195,41,103.0
50,6,1,4,105,102.0,3,2,1.0,4,4,3.0,4,4,0.0,0,1,3.0,16,16,6.0,7,44,10.0,68,11,19.0,46,42,19.0,72,2,21.0,66,2,19.0,99,19,6.0,93,45,5.0,154,11,5.0,155,60,5.0,215,30,54.0,206,73,8.0
50,7,1,6,120,102.0,5,3,1.0,5,3,2.0,1,1,1.0,6,3,0.0,16,19,7.0,6,44,11.0,55,17,19.0,45,42,19.0,65,6,19.0,61,3,18.0,97,24,6.0,92,49,7.0,159,15,5.0,152,65,5.0,213,16,7.0,200,84,8.0
50,8,1,10,141,101.0,3,3,3.0,8,3,6.0,2,0,4.0,8,18,1.0,11,21,7.0,3,43,8.0,55,21,11.0,42,49,18.0,74,8,15.0,72,12,15.0,96,22,3.0,93,49,10.0,157,18,5.0,156,63,10.0,209,32,23.0,201,89,35.0
50,9,1,12,155,106.0,3,3,2.0,8,2,5.0,1,3,3.0,11,16,6.0,17,18,1.0,1,44,16.0,68,13,4.0,46,53,22.0,103,8,6.0,83,37,23.0,99,21,10.0,98,43,21.0,155,22,4.0,154,45,19.0,202,43,15.0,210,74,56.0
50,10,1,5,177,108.0,4,2,1.0,3,4,6.0,4,0,0.0,3,17,6.0,16,21,3.0,5,46,20.0,61,16,2.0,47,62,25.0,98,3,13.0,88,68,26.0,94,32,17.0,90,47,24.0,142,5,73.0,145,24,23.0,224,50,52.0,215,57,59.0
50,11,1,3,201,101.0,2,3,13.0,3,3,1.0,16,2,5.0,2,18,3.0,25,22,3.0,8,45,16.0,74,20,4.0,47,67,20.0,91,3,13.0,89,78,23.0,93,42,13.0,93,49,16.0,156,55,6.0,162,27,16.0,216,89,46.0,231,12,16.0
50,12,1,15,219,97.0,6,3,1.0,10,1,0.0,14,17,4.0,14,17,4.0,10,25,12.0,2,43,16.0,63,31,9.0,40,65,16.0,82,2,12.0,87,68,21.0,84,47,16.0,85,46,16.0,148,56,2.0,154,25,15.0,197,100,2.0,216,24,15.0
50,13,1,13,239,95.0,4,3,0.0,8,0,0.0,5,1,1.0,11,13,7.0,3,28,14.0,0,38,14.0,50,41,20.0,51,41,20.0,94,21,16.0,94,18,14.0,89,36,17.0,92,45,12.0,154,46,7.0,161,27,14.0,194,94,5.0,220,41,14.0
50,14,1,0,254,95.0,0,10,5.0,0,11,6.0,0,7,3.0,3,13,5.0,2,33,12.0,6,37,14.0,48,19,17.0,54,25,21.0,10,21,9.0,96,4,13.0,87,39,11.0,87,45,12.0,167,32,14.0,170,39,14.0,203,7,81.0,233,55,13.0
50,15,1,0,269,135.0,0,2,19.0,7,5,31.0,0,17,49.0,7,26,54.0,5,32,54.0,7,26,54.0,49,2,55.0,50,5,58.0,81,32,52.0,78,28,52.0,92,53,52.0,92,42,52.0,162,22,40.0,163,46,52.0,222,34,26.0,234,69,54.0
50,16,1,0,281,102.0,2,19,31.0,4,0,1.0,9,41,12.0,4,5,7.0,14,29,17.0,14,17,19.0,70,58,2.0,56,5,21.0,17,4,13.0,83,42,18.0,92,52,14.0,94,32,18.0,163,18,2.0,163,45,19.0,231,8,6.0,229,76,21.0
50,17,1,12,292,107.0,3,2,1.0,4,1,1.0,9,4,3.0,10,4,3.0,7,29,13.0,7,17,17.0,61,53,0.0,48,1,24.0,102,47,9.0,80,33,21.0,83,46,8.0,83,26,15.0,150,32,18.0,153,19,19.0,211,21,7.0,221,18,10.0
50,18,1,16,303,110.0,7,42,3.0,1,0,1.0,16,22,21.0,8,4,1.0,15,38,2.0,5,12,15.0,50,33,11.0,47,2,20.0,87,16,20.0,87,15,20.0,85,43,5.0,84,19,15.0,139,26,4.0,142,3,15.0,184,41,3.0,191,33,25.0
50,19,1,0,309,119.0,239,321,5.0,5,5,3.0,0,17,3.0,6,2,3.0,35,39,8.0,25,7,22.0,68,31,17.0,65,2,31.0,102,10,33.0,102,10,33.0,106,39,15.0,103,11,22.0,168,28,16.0,161,14,22.0,231,34,29.0,218,2,41.0
50,20,1,0,329,17.0,0,341,113.0,0,339,114.0,12,22,101.0,14,5,105.0,38,44,108.0,30,7,84.0,84,54,111.0,69,0,72.0,97,41,91.0,104,3,71.0,108,44,89.0,107,19,84.0,166,43,89.0,166,4,87.0,231,54,81.0,229,15,83.0
50,21,1,25,341,126.0,4,25,4.0,4,3,6.0,2,19,3.0,0,0,0.0,25,42,2.0,15,1,17.0,63,52,3.0,56,15,31.0,81,39,12.0,97,20,35.0,90,38,15.0,90,8,22.0,144,41,15.0,149,5,12.0,194,56,24.0,205,4,15.0
50,22,1,27,351,129.0,212,363,13.0,25,363,1.0,2,20,0.0,0,0,0.0,22,44,1.0,17,1,15.0,60,55,4.0,57,17,18.0,83,45,4.0,92,24,30.0,85,40,8.0,84,12,15.0,137,37,11.0,144,1,11.0,184,57,24.0,202,6,16.0
50,23,1,107,296,154.0,132,308,40.0,86,57,20.0,83,38,13.0,81,59,19.0,60,19,22.0,62,64,34.0,22,4,13.0,26,77,31.0,8,4,11.0,5,78,29.0,3,21,24.0,1,51,33.0,54,26,22.0,60,53,38.0,104,19,36.0,120,51,40.0
50,24,1,103,296,172.0,136,308,58.0,78,59,18.0,73,39,19.0,72,58,26.0,52,22,33.0,53,67,40.0,19,7,21.0,15,80,43.0,10,3,6.0,6,73,38.0,12,26,40.0,8,56,49.0,62,34,36.0,63,54,54.0,111,39,42.0,121,52,58.0
50,25,1,43,354,145.0,196,366,27.0,11,3,3.0,6,21,6.0,5,2,1.0,14,36,1.0,12,7,7.0,45,48,1.0,45,20,13.0,75,53,10.0,69,10,10.0,75,29,10.0,72,2,22.0,126,21,6.0,123,2,24.0,172,13,17.0,180,5,28.0
50,26,1,118,303,157.0,79,17,30.0,82,39,1.0,74,24,1.0,75,42,3.0,54,13,6.0,59,54,11.0,23,5,4.0,27,66,11.0,8,4,3.0,2,65,15.0,3,22,9.0,3,49,12.0,50,30,3.0,45,55,21.0,97,37,26.0,91,50,36.0
50,27,1,48,323,178.0,0,0,0.0,16,46,8.0,0,0,0.0,2,17,12.0,18,7,19.0,13,31,22.0,51,14,13.0,46,45,24.0,77,10,12.0,75,48,23.0,67,3,25.0,66,28,32.0,117,9,23.0,112,33,27.0,166,16,29.0,155,31,44.0
50,28,1,52,323,178.0,2,2,1.0,18,44,7.0,0,0,0.0,2,15,2.0,17,7,10.0,13,31,19.0,50,14,2.0,40,44,17.0,67,4,10.0,65,48,46.0,64,4,17.0,63,28,17.0,111,10,24.0,110,27,11.0,161,17,25.0,154,28,24.0
50,29,1,59,318,186.0,1,4,3.0,8,21,2.0,1,6,2.0,2,22,2.0,15,0,7.0,14,37,2.0,44,10,4.0,41,49,14.0,60,0,9.0,66,52,25.0,64,8,18.0,64,29,23.0,107,13,18.0,107,30,9.0,153,22,34.0,145,28,16.0
50,30,1,64,323,185.0,0,2,1.0,9,18,7.0,2,4,1.0,3,19,3.0,12,3,4.0,14,30,1.0,38,12,2.0,43,39,4.0,58,9,1.0,69,42,4.0,58,3,5.0,60,23,6.0,101,4,6.0,100,22,4.0,137,14,24.0,138,23,11.0
50,31,1,63,323,189.0,1,2,0.0,0,18,1.0,2,3,0.0,1,17,2.0,10,3,5.0,15,29,4.0,37,11,5.0,45,33,6.0,60,16,5.0,63,28,7.0,62,2,9.0,62,21,8.0,98,5,2.0,103,20,7.0,133,8,21.0,141,22,9.0
50,32,1,65,318,187.0,1,0,1.0,2,15,3.0,2,4,2.0,2,16,4.0,8,2,3.0,13,28,1.0,35,10,5.0,36,28,3.0,56,15,5.0,46,3,3.0,61,4,6.0,62,23,3.0,94,8,2.0,101,23,5.0,134,0,0.0,139,28,5.0
50,33,1,70,310,191.0,1,0,0.0,3,3,3.0,4,4,2.0,3,15,3.0,8,3,6.0,10,24,0.0,32,3,8.0,34,26,5.0,45,6,7.0,43,8,6.0,59,6,7.0,59,23,7.0,97,1,7.0,95,28,1.0,129,3,0.0,133,36,6.0
50,34,1,70,301,184.0,2,0,1.0,2,6,0.0,1,5,5.0,1,13,7.0,12,5,1.0,12,23,5.0,40,0,1.0,33,24,3.0,58,12,4.0,58,9,3.0,59,9,3.0,55,22,3.0,97,5,2.0,95,32,7.0,130,6,9.0,129,44,2.0
50,35,1,80,311,193.0,159,323,77.0,3,1,1.0,4,4,2.0,3,3,1.0,4,22,13.0,4,4,4.0,28,5,6.0,29,6,7.0,37,8,9.0,31,11,9.0,48,14,11.0,46,4,8.0,81,10,10.0,81,0,3.0,119,4,0.0,109,23,6.0
51,5,1,71,330,189.0,3,3,2.0,4,3,0.0,2,5,5.0,5,9,0.0,15,8,2.0,11,21,4.0,39,15,1.0,32,34,7.0,60,21,2.0,57,30,2.0,59,1,2.0,57,18,2.0,95,4,4.0,89,17,5.0,128,0,2.0,117,38,10.0
51,6,1,63,335,183.0,4,3,1.0,4,3,1.0,4,9,4.0,4,7,5.0,16,17,1.0,15,16,1.0,41,25,1.0,42,24,1.0,62,30,3.0,66,24,1.0,66,12,1.0,66,9,1.0,103,11,2.0,105,3,3.0,130,1,2.0,141,3,1.0
51,7,1,59,333,180.0,4,3,1.0,2,4,0.0,5,9,4.0,3,7,1.0,15,21,2.0,17,14,2.0,43,27,3.0,46,21,2.0,68,32,2.0,66,18,1.0,68,18,1.0,69,4,1.0,107,24,1.0,111,0,0.0,131,11,1.0,146,4,0.0
51,8,1,55,334,171.0,5,3,1.0,4,3,2.0,6,11,10.0,3,7,11.0,15,23,11.0,18,13,10.0,44,30,9.0,44,21,9.0,70,34,8.0,63,17,1.0,70,21,7.0,71,3,7.0,111,27,13.0,114,0,4.0,149,22,1.0,152,3,10.0
51,9,1,53,338,160.0,4,4,2.0,3,3,1.0,6,12,14.0,1,6,5.0,17,25,4.0,19,12,9.0,47,34,10.0,45,23,19.0,74,37,5.0,65,20,2.0,73,20,4.0,74,5,4.0,114,25,9.0,118,3,6.0,161,29,0.0,155,0,21.0
51,10,1,49,345,151.0,5,3,1.0,4,3,2.0,6,13,10.0,1,6,8.0,19,26,5.0,18,14,8.0,50,34,0.0,46,24,14.0,79,36,8.0,69,27,12.0,77,16,2.0,77,9,5.0,123,22,7.0,122,9,5.0,166,23,3.0,155,6,29.0
51,11,1,43,347,148.0,5,3,0.0,4,3,1.0,6,13,9.0,1,6,8.0,20,27,2.0,21,14,14.0,51,35,6.0,49,24,15.0,77,34,13.0,74,29,15.0,81,14,4.0,80,12,6.0,128,20,6.0,124,14,8.0,172,21,6.0,156,4,30.0
51,12,1,37,344,143.0,5,4,5.0,4,3,1.0,7,16,7.0,2,6,7.0,21,31,6.0,21,10,12.0,48,39,18.0,52,21,13.0,67,30,24.0,79,26,22.0,85,16,7.0,84,11,3.0,131,21,1.0,129,14,1.0,178,25,3.0,172,1,4.0
51,13,1,35,336,137.0,5,4,3.0,4,2,1.0,7,17,2.0,1,6,10.0,19,33,9.0,23,6,7.0,47,45,19.0,53,15,15.0,63,32,28.0,83,20,20.0,86,23,9.0,86,4,5.0,132,28,2.0,133,6,7.0,180,32,12.0,184,1,8.0
